id,claim,domain,structure,label,Topic,prediction,random_baseline,majority_baseline,tfidf_baseline,run_id
20187,"I did my duty' Mike Pence gets courage award for certifying election on Jan. 6th, 2021.",2,NGC,1,Jan 6th,0.0,1,1,1,3
20048,WHO: Global vaccination coverage dropped from 86% to 81% over past year,1,NGC,1,Vaccines,0.0,1,1,1,3
20510,Donald Trump violates the Logan Act by resharing 2018 Iran tweet on Truth Social.,3,NGC,0,Iran,0.0,1,1,1,3
20062,Dr. Anthony Fauci says: “as soon as a COVID-19 vaccine is manufactured it must be delivered to healthcare professionals for immediate human injection. Proper studies can be done later.”,1,NGC,0,Vaccines,0.0,0,1,1,3
20202,"A Jan. 6, 2021, U.S. Capitol rioter pardoned by President Donald Trump was “killed when she used her 2A rights with a shotgun while being served for eviction.",2,NGC,0,Jan 6th,0.0,1,1,1,3
20210,Census data suggests one out of every 30 people in the Greater Boston area is an illegal alien. ,2,NGC,1,Immigration,0.0,1,1,1,3
20435,White House Press Secretary Karine Jean-Pierre said the United States and Ukraine won World War II.,3,NGC,0,Ukraine/Russia,0.0,0,1,1,3
20375,"FBI Director Christopher Wray warns Congress that with the border wide open and a war in Israel, Hamas can just walk right in.""",3,NGC,0,Palestine/Isreal,0.0,1,1,1,3
20055,"Second Pfizer Jab Taken Three Weeks After First Increases Myocarditis, Pericarditis Risk Tenfold https://link.theepochtimes.com/mkt_app/second-pfizer-jab-taken-three-weeks-after-first-increases-myocarditis-pericarditis-risk-tenfold_4553134.html",1,NGC,0,Vaccines,0.0,0,1,1,3
20005,Levels of SARS-CoV-2 RNA in Sewage Rose With COVID-19 Cases in Dutch Cities,1,NGC,1,Covid,0.0,0,1,1,3
20443,CNN tweets about “brave children” in Ukraine signing up to fight Russia.,3,NGC,0,Ukraine/Russia,0.0,0,1,1,3
20276,"In comments from 2024, 2017 and 2012, Republican U.S. Senate candidate Eric Hovde said he wants to repeal the Affordable Care Act",2,NGC,1,Political Figures,0.0,0,1,1,3
20457,Putin Destroys Adrenochrome Lab in Ukraine,3,NGC,0,Ukraine/Russia,0.0,1,1,1,3
20186,"January 6th insurrection caused more than $2.5m in damage, per report. ",2,NGC,1,Jan 6th,0.0,0,1,1,3
20329,SWEDEN IS ON BRINK OF COLLAPSE… Gun Purchases Are Way Up…Pepper Spray Selling Out…Muslims Beating Non-Muslims On Streets,2,NGC,0,Global Politics,0.0,1,1,1,3
20427,Zelenskyy rejects Trump's proposal that Ukraine could swap territories with Russia,3,NGC,1,Ukraine/Russia,0.0,1,1,1,3
20419,"Ukrainian drones strike one of Russia's top oil refineries, sparking a fire",3,NGC,1,Ukraine/Russia,0.0,0,1,1,3
20113,"REPORT: ""50 per cent of men between the ages of 50 and 60 are likely to have an enlarged prostate, the Prostate Cancer Foundation of Australia (PCFA) estimates. 

Over the age of 70, the proportion reaches 80 per cent.""",1,NGC,1,Medicine/Public Health,0.0,1,1,1,3
20106,"ALARMING: Colorectal cancer now #1 cause of cancer death in men under 50, up from 4th in late 1990s.",1,NGC,1,Medicine/Public Health,0.0,0,1,1,3
20507,Iran: Reward to Assassinate President Trump Rises – Jumps to $21 Million,3,NGC,0,Iran,0.0,1,1,1,3
20018,Claim that Dr. Anthony Fauci's statement that the coronavirus death rate is 10 times that of the seasonal flu is a claim without any scientific basis.,1,NGC,0,Covid,0.0,1,1,1,3
20289,"Alabama governor, caught in affair, agrees to plea deal and resigns",2,NGC,1,Political Figures,0.0,0,1,1,3
20142,STUDY: 11.2% of late-term abortions in Quebec from 1989 to 2021 resulted in live births,1,NGC,1,Sexual/Gender Health,0.0,0,1,1,3
20513,BREAKING: Iran shoots down two Israeli f-35 fighter jets,3,NGC,0,Iran,0.0,0,1,1,3
20197,"Florida Governor, Ron DeSantis, yet to condem actions on Jan. 6th. ",2,NGC,0,Jan 6th,0.0,0,1,1,3
20503,"Massive fire after Iranian Missile made impact in Tel Aviv, killing hundreds.",3,NGC,0,Iran,0.0,0,1,1,3
20471,"Iran must 'walk away' from all uranium enrichment, Marco Rubio says",3,NGC,1,Iran,0.0,0,1,1,3
20172,"BREAKING: The Supreme Court restores Donald Trump on Colorado's primary ballot, saying the state can't disqualify him over his actions on Jan. 6, 2021.",2,NGC,1,Jan 6th,0.0,1,1,1,3
20234,Update: Van full of illegals caught voting at multiple Alabama polling locations. ,2,NGC,0,Immigration,0.0,1,1,1,3
20267,Police report shows “massive 2020 voter fraud uncovered in Michigan.”,2,NGC,0,Elections,0.0,0,1,1,3
20287,"Sen. Mark Kelly, whose wife Gabby Giffords was shot by a would-be assassin, reflects on Charlie Kirk’s assassination",2,NGC,1,Political Figures,0.0,1,1,1,3
20446,URGENT: News that Russian President “Vladimir Putin” was assassinated by unknown armed forces.. Russia declares a state of emergency,3,NGC,0,Ukraine/Russia,0.0,1,1,1,3
20212,"TRUMP: In 2017, Illegal Immeigration on the U.S.-Mexico border is ""the lowest in 17 years.""",2,NGC,1,Immigration,0.0,0,1,1,3
20307,RFK Jr. flees the scene after Novo Nordisk Executive Gordon Findlay collapsed in the Oval Office.,2,NGC,0,Political Figures,0.0,1,1,1,3
20425,Kim Jong Un praises North Korean soldiers who died for Russia as 'heroes',3,NGC,1,Ukraine/Russia,0.0,1,1,1,3
20495,"US Intelligence Fabricates New Claims to Justify Escalation Against Iran, Officials Say",3,NGC,0,Iran,0.0,1,1,1,3
20141,"Florida Republicans have introduced a new bill to effectively ban all abortions in the state, with an exception only for circumstances no doctor who is not also a lawyer could comply with. It explicitly bans all abortions for children who are rape victims www.flsenate.gov/Session/Bill...",1,NGC,1,Sexual/Gender Health,0.0,0,1,1,3
20155,SHOCKING: Marlboro Adds Puberty Blockers To Cigarettes To Make Them Legal For Kids,1,NGC,0,Sexual/Gender Health,0.0,1,1,1,3
20215,Trump's zero tolerance border policy lacks system for reuiniting familiies. ,2,NGC,1,Immigration,0.0,1,1,1,3
20068,"Pfizer, Moderna Shots More Likely to Cause Serious Injury Than Reduce Risk of COVID-Related Hospitalization ",1,NGC,0,Vaccines,0.0,0,1,1,3
20045,Consistent evidence supports that COVID-19 vaccination received before SARS-CoV-2 infection reduces the risk of experiencing long COVID,1,NGC,1,Vaccines,0.0,0,1,1,3
20135,BREAKING: American Cancer Society admits conventional cancer treatment causes more cancer,1,NGC,0,Medicine/Public Health,0.0,1,1,1,3
20468,Iran parades missiles through the streets in a show of force as nuclear talks ramp up,3,NGC,1,Iran,0.0,1,1,1,3
20226,"Over 2/3 of all births in Los Angeles County are to Illegal Mexicans on Medi-cal, per report. ",2,NGC,0,Immigration,0.0,1,1,1,3
20154,"The HIPAA regulations are incredibly permissive when it comes to government requests.  For example, the Tennessee Attorney General got transgender patient medical records from Vanderbilt this summer, claiming it was investigating billing practices.
www.tennessean.com/story/news/h...",1,NGC,1,Sexual/Gender Health,0.0,1,1,1,3
20072,"New report comes after last months CDC report that over 100,000 drug overdose deaths in the US occurred during the first year of the pandemic. Of those deaths a majority (64%) involved synthetic opioids like illicitly manufactured fentanyl.",1,NGC,1,Drug Crisis,0.0,1,1,1,3
20119,"""Florida governor and presidential hopeful Ron DeSantis signed a bill Thursday that would allow for roads across Florida to be made with ‘radioactive’ mining waste that has been linked to cancer.""",1,NGC,1,Medicine/Public Health,0.0,1,1,1,3
20044,"COVID mRNA vaccines do NOT cause cancer or make cancer return. No scientific evidence suggests ANY vaccine causes cancer. In fact, some vaccines (like HPV & Hepatitis B) help prevent cancer.",1,NGC,1,Vaccines,0.0,1,1,1,3
20118,"“A woman is six times more likely to be separated or divorced soon after a diagnosis of cancer or multiple sclerosis than if a man in the relationship is the patient, according to a study that examined the role gender played in so-called ""partner abandonment."" 

www.sciencedaily.com/releases/200...",1,NGC,1,Medicine/Public Health,0.0,0,1,1,3
20498,"Iranian Drones Found in South American Cartel Warehouse, Intelligence Officials Say",3,NGC,0,Iran,0.0,1,1,1,3
20073,"According to the CDC, Indianas drug overdose deaths rose 33% from 2019 to 2020.",1,NGC,1,Drug Crisis,0.0,1,1,1,3
20412,‘Absolutely unacceptable’: Zelenskyy condemns corruption in energy sector targeted by Russia,3,NGC,1,Ukraine/Russia,0.0,1,1,1,3
20076,"NPR Exclusive: U.S. overdose deaths plummet in 2024, saving thousands of lives",1,NGC,1,Drug Crisis,0.0,1,1,1,3
20163,Report: Two-pill abortion regimen of mifepristone 22X more dangerous than what the FDA claims,1,NGC,0,Sexual/Gender Health,0.0,1,1,1,3
20059,"Pfizer, Moderna Shots More Likely to Cause Serious Injury Than Reduce Risk of COVID-Related Hospitalization  https://childrenshealthdefense.org/defender/pfizer-moderna-covid-vaccine-injury/",1,NGC,0,Vaccines,0.0,1,1,1,3
20190,"Video shows Nancy Pelosi saying, ""I've given a shoot-to-kill order for any breach of the speaker's lobby,"" on Jan. 6, 2021.",2,NGC,0,Jan 6th,0.0,0,1,1,3
20132,Olive oil antioxidant naturally kills all cancer cells tested within an hour,1,NGC,0,Medicine/Public Health,0.0,1,1,1,3
20429,U.S. citizen who helped Russia from inside Ukraine granted passport by Putin,3,NGC,1,Ukraine/Russia,1.0,1,1,1,3
20140,"NEW: The Biden administration moved to strengthen HIPAA so healthcare workers can't report patients to the cops for suspected abortions. Now, 19 Republican attorneys general are pushing back—saying the change tramples on states' rights established in Dobbs",1,NGC,1,Sexual/Gender Health,0.0,0,1,1,3
20282,JD Vance wrote the foreword for Project 2025’s Kevin Roberts’ upcoming book,2,NGC,1,Political Figures,0.0,1,1,1,3
20362,Israel intercepts aid flotilla bound for Gaza,3,NGC,1,Palestine/Isreal,0.0,1,1,1,3
20389,SCOOP: Ben & Jerry’s now selling “Free Palestine” and “From the River to Sea” ice cream flavors.,3,NGC,0,Palestine/Isreal,0.0,0,1,1,3
20339,Gov. Ron DeSantis calls China ‘Florida’s most important trading partner.,2,NGC,0,Global Politics,0.0,0,1,1,3
20334,TRUMP: US trade deficit with China is $1 trillion,2,NGC,0,Global Politics,0.0,0,1,1,3
20022,Governors across the U.S. are announcing that the current school year will be repeated due to coronavirus school closings.,1,NGC,0,Covid,0.0,1,1,1,3
20262,BREAKING: New data from Musk’s Starlink technology shows manipulated votes in the 2024 election to benefit Donald Trump.,2,NGC,0,Elections,0.0,1,1,1,3
20137,Face masks laced with cancer-causing toxic chemical formaldehyde,1,NGC,0,Medicine/Public Health,0.0,0,1,1,3
20273,Democrats Reveal BIG CLUE in the BIG STEAL: Operatives Manufactured Votes from Low Income Voters to Steal the Battleground States — Start the Canvassing!,2,NGC,0,Elections,0.0,1,1,1,3
20169,"ANTIDEPRESSANTS harm the baby in the womb, despite the LIES purported by shilling psychiatrists and chronic sick care media",1,NGC,0,Sexual/Gender Health,0.0,1,1,1,3
20254,"Triggering leftists, Trump's reelection campaign is selling plastic straws.",2,NGC,1,Elections,0.0,1,1,1,3
20107,US Geological Survey: PFAS levels exceeded EPA advisories in approximately 75% of urban tap water samples and 25% of rural samples tested from 716 locations between 2016-2021.,1,NGC,1,Medicine/Public Health,0.0,0,1,1,3
20143,"Syphilis Is Killing Babies. The US is Failing to Stop the Disease From Spreading. The only drug to treat syphilis during pregnancy is in short supply. Untreated, syphilis can pass to newborns, killing them or leaving them w/ disabilities. As cases rise, the US isn’t doing much to prevent shortages.",1,NGC,1,Sexual/Gender Health,0.0,0,1,1,3
20065,"29% of Vaccinated Teens Experience Heart Problems, study finds.",1,NGC,0,Vaccines,0.0,0,1,1,3
20091,"Millions of Teens die in 2024 from Fentanyl, new US data shows.",1,NGC,0,Drug Crisis,0.0,0,1,1,3
20335,Canada makes bold decision to shut down Tesla and the US auto industry.,2,NGC,0,Global Politics,0.0,0,1,1,3
20337,Ukraine President Volodymyr Zelenskyy blocks Truth Social in Ukraine.,2,NGC,0,Global Politics,0.0,0,1,1,3
20377,MSNBC airs Gaza 'crisis actor.,3,NGC,0,Palestine/Isreal,0.0,1,1,1,3
20508,"President Joe Biden “will address the nation from the Oval Office” on April 13, “following Iran’s attack on Israel.”",3,NGC,0,Iran,0.0,0,1,1,3
20086,Naloxone is a highly affective antitode to Canada's toxic drug crisis. Here's how it works.,1,NGC,1,Drug Crisis,0.0,0,1,1,3
20081,Tšilhqot'in Nation at UN calls for help from government to help battle toxic drug crisis ,1,NGC,1,Drug Crisis,0.0,0,1,1,3
20191,"NEW: Former President Joe Biden Pardons Michael Byrd, Jan. 6th insurrectionist",2,NGC,0,Jan 6th,0.0,0,1,1,3
