id,claim,domain,structure,label,Topic,prediction,random_baseline,majority_baseline,tfidf_baseline,run_id
20335,Canada makes bold decision to shut down Tesla and the US auto industry.,2,NGC,0,Global Politics,0.0,1,0,0,2
20189,Trump once called Jan. 6th a 'heinous attack.' Now he calls it a 'day of love.',2,NGC,1,Jan 6th,0.0,1,0,0,2
20114,"Recent studies have linked UPFs such as ice-cream, fizzy drinks and ready meals to poor health, including an increased risk of cancer, weight gain and heart disease. Global consumption of the products is soaring and UPFs now make up more than half the average diet in the UK and US.

#Health",1,NGC,1,Medicine/Public Health,0.0,1,0,0,2
20311,"Breaking News: Prime Minister Viktor Orban of Hungary endorsed Sweden’s NATO membership after blocking it for 19 months, saying that the two countries are “ready to fight for each other.”",2,NGC,1,Global Politics,0.0,1,0,0,2
20096,"US drug overdose deaths rise in 2024, according to new report",1,NGC,0,Drug Crisis,0.0,1,0,0,2
20014,Research illustrates a clear correlation between vitamin D deficiencies and (higher) COVID-19 mortality rates.,1,NGC,1,Covid,0.0,1,0,0,2
20025,Pentagon CONFIRMS coronavirus accidentally got into chemtrail supply train.,1,NGC,0,Covid,0.0,0,0,0,2
20432,An E! News report said USAID paid millions of dollars to sponsor American celebrity visits to Ukraine.,3,NGC,0,Ukraine/Russia,0.0,1,0,0,2
20275,BOMBSHELL: California Has 1.8M More Registered Voters Than it Should,2,NGC,0,Elections,0.0,1,0,0,2
20113,"REPORT: ""50 per cent of men between the ages of 50 and 60 are likely to have an enlarged prostate, the Prostate Cancer Foundation of Australia (PCFA) estimates. 

Over the age of 70, the proportion reaches 80 per cent.""",1,NGC,1,Medicine/Public Health,0.0,0,0,0,2
20010,New findings suggest Black people four times as likely to test positive for COVID-19,1,NGC,1,Covid,0.0,1,0,0,2
20351,American-Israeli's body among 3 returned by Hamas,3,NGC,1,Palestine/Isreal,0.0,0,0,0,2
20151,BREAKING: PP Pauses Emergency Funding for Abortion Acecess,1,NGC,1,Sexual/Gender Health,0.0,0,0,0,2
20298,Military ARRESTS Hunter Biden!,2,NGC,0,Political Figures,0.0,0,0,0,2
20142,STUDY: 11.2% of late-term abortions in Quebec from 1989 to 2021 resulted in live births,1,NGC,1,Sexual/Gender Health,0.0,0,0,0,2
20319,Columbia agrees to pay $200 million to restore funding cut by Trump administration,2,NGC,1,Global Politics,0.0,0,0,0,2
20214,U.S. Customs and Border Protection reports show twice as many kids in Border Patrol custody under Biden than Trump peak in 2019. ,2,NGC,1,Immigration,0.0,1,0,0,2
20494,Trump's confession on Iran war proves Israel is merely a US military outpost in West Asia,3,NGC,0,Iran,0.0,1,0,0,2
20237,"BREAKING: Home Depot signed a $250 million deal with DHS, allowing ICE agents to stake out their parking lots and arrest immigrants.",2,NGC,0,Immigration,0.0,1,0,0,2
20120,"MILESTONE: Cervical Cancer Rates Among Scottish Women Given HPV vaccine at 12-13 years of age, ZERO.",1,NGC,1,Medicine/Public Health,0.0,1,0,0,2
20166,"POLITICIZED: Studies find abortion pill mifepristone dangerous, but medical journal retracts data ahead of Supreme Court hearing",1,NGC,0,Sexual/Gender Health,0.0,0,0,0,2
20349,Israel returns 15 bodies to Gaza after hostage remains are identified,3,NGC,1,Palestine/Isreal,0.0,1,0,0,2
20456,Trump Calls Putin to Congratulate Him on Surviving Another Deep State Assassination Attempt,3,NGC,0,Ukraine/Russia,1.0,1,0,0,2
20063,"The survival rate of COVID-19 is close to 100% without a vaccine, so what exactly will the purpose of the new vaccine be?",1,NGC,0,Vaccines,0.0,0,0,0,2
20278,New York Times editor admits Biden sexual assault story was censored at behest of Biden campaign.,2,NGC,1,Political Figures,0.0,0,0,0,2
20098,New York politicians now encouraging fentanyl use,1,NGC,0,Drug Crisis,0.0,0,0,0,2
20119,"""Florida governor and presidential hopeful Ron DeSantis signed a bill Thursday that would allow for roads across Florida to be made with ‘radioactive’ mining waste that has been linked to cancer.""",1,NGC,1,Medicine/Public Health,0.0,0,0,0,2
20199,"TUCKER CARLSON: Federal agents directly incited people on Jan. 6, 2021, and ""intentionally entrapped"" American citizens.",2,NGC,0,Jan 6th,0.0,0,0,0,2
20506,"Zohran Mamdani, Favorite for New York Mayor, Has Ties to Pro-Hamas Networks and Allies of Iran, Cuba, and China, Analysts Warn",3,NGC,0,Iran,0.0,0,0,0,2
20464,Russia and Iran sign a partnership treaty to deepen their ties in the face of Western sanctions,3,NGC,1,Iran,0.0,0,0,0,2
20374,WHOOPS: Israel accidentally votes for Palestine at United Nations Security Council meeting.,3,NGC,0,Palestine/Isreal,0.0,1,0,0,2
20073,"According to the CDC, Indianas drug overdose deaths rose 33% from 2019 to 2020.",1,NGC,1,Drug Crisis,0.0,0,0,0,2
20379,The Associated Press and CNN admit they knew about Hamas’ Oct. 7 attack beforehand,3,NGC,0,Palestine/Isreal,0.0,1,0,0,2
20332,Germany Admits Trump Was Right on Borders After Taking in One Million Syrian Refugees,2,NGC,0,Global Politics,0.0,1,0,0,2
20011,"Latinx people more vulnerable to COVID-19, US study finds",1,NGC,1,Covid,0.0,0,0,0,2
20342,The United Nations replaces all 193 country flags with LGBT flags.,2,NGC,0,Global Politics,0.0,1,0,0,2
20141,"Florida Republicans have introduced a new bill to effectively ban all abortions in the state, with an exception only for circumstances no doctor who is not also a lawyer could comply with. It explicitly bans all abortions for children who are rape victims www.flsenate.gov/Session/Bill...",1,NGC,1,Sexual/Gender Health,0.0,0,0,0,2
20027,Michigan Governor Gretchen Whitmer bans buying US flags during lockdown.,1,NGC,0,Covid,0.0,1,0,0,2
20092,NEW REPORT: Law enforcement personnel deaths from accidental fentanyl overdose surge in 2024. ,1,NGC,0,Drug Crisis,0.0,0,0,0,2
20132,Olive oil antioxidant naturally kills all cancer cells tested within an hour,1,NGC,0,Medicine/Public Health,0.0,1,0,0,2
20295,BREAKING: Hunter Biden DIES of Crack Overdose,2,NGC,0,Political Figures,0.0,1,0,0,2
20459,Obama will start Iran war for vote': Trump's 2011 post resurfaces on internet.,3,NGC,1,Iran,0.0,1,0,0,2
20190,"Video shows Nancy Pelosi saying, ""I've given a shoot-to-kill order for any breach of the speaker's lobby,"" on Jan. 6, 2021.",2,NGC,0,Jan 6th,0.0,1,0,0,2
20144,The Texas Supreme Court reverses a lower court’s ruling that would’ve allowed a woman to obtain a legal abortion under a medical emergency exception. ,1,NGC,1,Sexual/Gender Health,0.0,1,0,0,2
20109,CDC: Per- and polyfluoroalkyl substances (PFAS) found in blood of 97% of Americans. ,1,NGC,1,Medicine/Public Health,0.0,1,0,0,2
20341,"U.S. police killed more people in just one month than the U.K.’s did in over a century, statistics show. ",2,NGC,0,Global Politics,0.0,1,0,0,2
20377,MSNBC airs Gaza 'crisis actor.,3,NGC,0,Palestine/Isreal,0.0,0,0,0,2
20514,Yemeni Armed Forces' spokesman Yahya Saree: Yemen vows to continue its attacks on Israel with missiles and drones until the aggression on Gaza stops.,3,NGC,0,Iran,0.0,0,0,0,2
20321,UK recognizes a Palestinian state despite opposition from the U.S. and Israel,2,NGC,1,Global Politics,0.0,1,0,0,2
20090,New report: Fentanyl leading cause of death among teens and young adults.,1,NGC,0,Drug Crisis,0.0,1,0,0,2
20101,"REPORT: In 2023, more than 105,000  teens died in U.S from fentanyl. ",1,NGC,0,Drug Crisis,0.0,1,0,0,2
20471,"Iran must 'walk away' from all uranium enrichment, Marco Rubio says",3,NGC,1,Iran,0.0,1,0,0,2
20028,Goodwill Industries International fires all employees due to coronavirus pandemic.,1,NGC,0,Covid,0.0,0,0,0,2
20427,Zelenskyy rejects Trump's proposal that Ukraine could swap territories with Russia,3,NGC,1,Ukraine/Russia,0.0,1,0,0,2
20495,"US Intelligence Fabricates New Claims to Justify Escalation Against Iran, Officials Say",3,NGC,0,Iran,0.0,1,0,0,2
20354,"
Israel says ceasefire back on after strikes kill more than 100 in Gaza",3,NGC,1,Palestine/Isreal,0.0,1,0,0,2
20282,JD Vance wrote the foreword for Project 2025’s Kevin Roberts’ upcoming book,2,NGC,1,Political Figures,0.0,0,0,0,2
20000,People of Color Face Heightened Risks as COVID-19 Surges Again,1,NGC,1,Covid,0.0,0,0,0,2
20452,White Hats Confirm Lloyd Austin Killed in Ukraine,3,NGC,0,Ukraine/Russia,0.0,1,0,0,2
20232,California To Register Illegal Aliens To Vote - Automatically. ,2,NGC,0,Immigration,0.0,0,0,0,2
20434,Zelenskyy's statement about Ukraine aid reveals $177 billion dollar money laundering operation ,3,NGC,0,Ukraine/Russia,0.0,0,0,0,2
20201,NEW: Trump signs Insurrection Act - General Flynn to be appointed vice president. ,2,NGC,0,Jan 6th,0.0,1,0,0,2
20428,Ukraine suffers most civilian casualties in 3 years as Russia ramps up aerial attacks,3,NGC,1,Ukraine/Russia,0.0,1,0,0,2
20123,Psaki Says Everyone Will Have To Show Proof Of Vaccination Before Receiving Free Crack Pipe,1,NGC,0,Medicine/Public Health,0.0,0,0,0,2
20478,"Even after U.S. and Israeli strikes, Iran may still be able to build a nuclear weapon with hundreds of pounds of Iran's enriched uranium are still publicly unaccounted for.",3,NGC,1,Iran,1.0,0,0,0,2
20135,BREAKING: American Cancer Society admits conventional cancer treatment causes more cancer,1,NGC,0,Medicine/Public Health,0.0,0,0,0,2
20143,"Syphilis Is Killing Babies. The US is Failing to Stop the Disease From Spreading. The only drug to treat syphilis during pregnancy is in short supply. Untreated, syphilis can pass to newborns, killing them or leaving them w/ disabilities. As cases rise, the US isn’t doing much to prevent shortages.",1,NGC,1,Sexual/Gender Health,0.0,0,0,0,2
20115,New: EPA Approved a Fuel Ingredient Even Though It Could Cause Cancer in Virtually Every Person Exposed Over a Lifetime. An EPA document shows that a new Chevron fuel ingredient has a lifetime cancer risk more than 1 million times higher than what the agency usually finds acceptable.,1,NGC,1,Medicine/Public Health,0.0,0,0,0,2
20121,HEALTH EXCLUSIVE: Clinic Funded By Biden Administration Distributes Crack Pipes To Addicts Outside A ‚ÄòSchool‚Äô,1,NGC,0,Medicine/Public Health,0.0,0,0,0,2
20386,The U.S. is sending $8 billion worth of military aid to Israel.,3,NGC,0,Palestine/Isreal,0.0,0,0,0,2
20326,Greece is one of NATO’s top defense spenders. Here’s why. ,2,NGC,1,Global Politics,0.0,0,0,0,2
20088,Drug Overdoses Spike in Colorado After Legalization of Fentanyl,1,NGC,0,Drug Crisis,0.0,1,0,0,2
20266,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",2,NGC,0,Elections,0.0,1,0,0,2
20301,"President Joe Biden Rescinds Medal of Freedom given to Trump's campaign manager, Bradley Birkenfeld.",2,NGC,0,Political Figures,0.0,0,0,0,2
20440,BREAKING: North Korea has taken military action against Russia.,3,NGC,0,Ukraine/Russia,0.0,0,0,0,2
20087,"SHOCKING REPORT: Teen Fentanyl Deaths Surge 350%, Linked to Open Borders",1,NGC,0,Drug Crisis,0.0,0,0,0,2
20196,"Former President Donald Trump asked ""for troops around the Capitol"" on Jan. 6, 2021, but was ""turned down by the Democrats.""",2,NGC,0,Jan 6th,0.0,1,0,0,2
20251,"Texas Democrat calls mail-in ballot fraud the ""great source of voter fraud in this state.""",2,NGC,1,Elections,0.0,0,0,0,2
20393,Protesters in Kerala India accidentally bring Italian flag instead of Palestine flag to pro-Hamas protest.,3,NGC,0,Palestine/Isreal,0.0,0,0,0,2
20244,Georgia House passes bill that makes it a misdemeanor to give food or water to voters waiting in line.,2,NGC,1,Elections,0.0,0,0,0,2
